ad_id,seller_id,category,title,posted_date,sold_date,deletion_date,price,status
1055,260,Eletrônicos,Item Sint 72,2025-06-22,2025-07-19,,45.47,Sold
1056,175,Eletrônicos,Item Ea 66,2025-11-02,,,478.79,Active
1057,129,Esportes,Item Cum 57,2025-01-28,,2025-04-12,483.37,Deleted
1058,395,Móveis,Item Dolorum 97,2025-04-17,,2025-06-18,176.43,Deleted
1059,349,Brinquedos,Item Aliquid 76,2025-06-15,,,432.39,Active
1060,60,Roupas,Item Nam 9,2024-12-22,,,197.51,Active
1061,360,Móveis,Item Incidunt 41,2025-02-03,2025-03-19,,212.09,Sold
1062,265,Livros,Item Corporis 2,2025-01-31,,,353.4,Active
1063,128,Roupas,Item Cupiditate 12,2025-01-18,,,205.48,Active
1064,39,Livros,Item Omnis 23,2025-08-06,,2025-09-19,243.51,Deleted
1065,112,Livros,Item Veritatis 35,2025-03-12,,,99.56,Active
1066,477,Móveis,Item Ducimus 64,2025-04-13,,2025-07-10,371.19,Deleted
1067,124,Roupas,Item Quam 27,2025-09-23,2025-11-10,,122.31,Sold
1068,317,Roupas,Item Voluptate 20,2025-03-08,2025-05-01,,391.68,Sold
1069,41,Esportes,Item Exercitationem 85,2025-08-07,2025-10-05,,251.41,Sold
1070,439,Livros,Item Reprehenderit 6,2025-09-17,2025-11-05,,425.53,Sold
1071,318,Roupas,Item Quam 64,2024-12-31,,,450.08,Active
1072,252,Móveis,Item Optio 98,2025-03-27,,2025-05-02,458.84,Deleted
1073,204,Móveis,Item Nulla 97,2025-01-18,,,292.57,Active
1074,410,Brinquedos,Item Facere 62,2025-07-11,2025-08-14,,470.43,Sold
1075,178,Brinquedos,Item Laborum 88,2025-06-29,2025-08-01,,390.19,Sold
1076,500,Eletrônicos,Item Qui 90,2025-03-29,,,263.92,Active
1077,353,Eletrônicos,Item Repudiandae 2,2025-11-25,,,340.31,Active
1078,298,Eletrônicos,Item Fugiat 42,2025-05-06,,,187.19,Active
1079,96,Livros,Item Libero 34,2025-10-28,,,126.2,Active
1080,491,Livros,Item Blanditiis 44,2025-07-23,,,189.3,Active
1081,218,Móveis,Item Totam 54,2025-10-07,,,353.35,Active
1082,187,Brinquedos,Item Qui 36,2025-10-05,,,230.86,Active
1083,295,Esportes,Item Dolores 30,2025-08-26,,2025-09-12,408.95,Deleted
1084,412,Móveis,Item Accusamus 72,2025-09-24,,2025-10-29,221.79,Deleted
1085,101,Móveis,Item Molestiae 95,2025-12-02,,,83.28,Active
1086,216,Brinquedos,Item In 18,2025-10-03,2025-10-15,,497.83,Sold
1087,274,Esportes,Item Non 41,2025-05-26,,2025-08-01,394.81,Deleted
1088,129,Livros,Item Magnam 73,2025-03-10,,,33.38,Active
1089,84,Eletrônicos,Item Facilis 28,2025-08-20,2025-10-04,,408.77,Sold
1090,430,Esportes,Item Minus 13,2025-07-08,,,230.43,Active
1091,134,Roupas,Item Fugiat 47,2025-06-25,,,284.57,Active
1092,177,Eletrônicos,Item Laborum 53,2025-07-22,,,69.41,Active
1093,102,Livros,Item Harum 74,2025-06-15,,2025-09-01,328.43,Deleted
1094,400,Roupas,Item Et 46,2025-12-04,,2025-12-27,169.29,Deleted
1095,397,Esportes,Item Sequi 58,2025-06-04,,2025-08-06,445.92,Deleted
1096,315,Roupas,Item Minus 60,2025-09-13,,,319.54,Active
1097,86,Esportes,Item Distinctio 44,2025-01-09,2025-03-06,,216.69,Sold
1098,208,Eletrônicos,Item Veniam 11,2025-04-12,,2025-06-25,89.38,Deleted
1099,163,Esportes,Item Quaerat 38,2025-01-28,2025-02-18,,358.11,Sold
1100,203,Roupas,Item Aliquid 57,2025-01-17,,2025-04-10,392.68,Deleted
1101,383,Livros,Item Suscipit 67,2025-10-21,,,483.11,Active
1102,86,Móveis,Item Numquam 3,2024-12-31,,,71.27,Active
1103,129,Esportes,Item Modi 90,2025-06-08,2025-07-21,,377.37,Sold
1104,204,Eletrônicos,Item Numquam 13,2025-07-26,2025-08-06,,41.26,Sold
1105,281,Eletrônicos,Item A 4,2025-08-24,,,387.76,Active
1106,54,Roupas,Item Iusto 80,2025-03-30,,2025-04-10,86.08,Deleted
1107,159,Móveis,Item Voluptatibus 32,2025-10-25,,2025-12-14,371.42,Deleted
1108,321,Móveis,Item Quasi 17,2025-10-07,,,268.1,Active
1109,18,Esportes,Item Tempore 46,2025-01-20,2025-01-22,,431.58,Sold
1110,443,Brinquedos,Item Ab 60,2025-08-25,,,487.74,Active
1111,281,Brinquedos,Item Libero 18,2025-03-17,,2025-04-21,485.08,Deleted
1112,91,Livros,Item Eveniet 77,2025-03-27,,2025-06-05,233.71,Deleted
1113,450,Livros,Item Exercitationem 56,2025-12-15,,2026-03-07,266.5,Deleted
1114,159,Roupas,Item Fugit 62,2025-04-02,,2025-06-10,274.44,Deleted
1115,158,Roupas,Item Iure 53,2024-12-24,2025-01-22,,137.31,Sold
1116,6,Eletrônicos,Item Ipsum 67,2025-11-01,,,409.54,Active
1117,147,Brinquedos,Item Alias 69,2025-05-12,2025-06-04,,14.08,Sold
1118,485,Brinquedos,Item Id 39,2025-07-20,,,14.47,Active
1119,409,Roupas,Item Accusamus 77,2025-06-19,,,123.3,Active
1120,192,Móveis,Item Illum 53,2025-05-18,2025-06-23,,442.26,Sold
1121,203,Móveis,Item Tempora 21,2025-05-14,,,360.32,Active
1122,425,Brinquedos,Item Ipsa 29,2025-08-12,,2025-10-01,138.86,Deleted
1123,321,Móveis,Item Reprehenderit 67,2025-03-05,,,384.62,Active
1124,351,Roupas,Item Asperiores 37,2025-02-20,,2025-05-20,327.74,Deleted
1125,212,Móveis,Item Pariatur 9,2025-09-29,,2025-11-03,99.38,Deleted
1126,57,Esportes,Item Minima 59,2024-12-30,,,312.69,Active
1127,359,Livros,Item Magni 63,2025-07-09,,,102.02,Active
1128,26,Livros,Item Consectetur 3,2025-04-06,2025-04-16,,101.11,Sold
1129,138,Móveis,Item Aliquid 92,2025-06-12,2025-07-01,,224.82,Sold
1130,47,Móveis,Item Dolore 2,2025-07-10,2025-07-25,,251.85,Sold
1131,216,Roupas,Item Labore 64,2025-11-13,,,499.0,Active
1132,357,Eletrônicos,Item Sunt 43,2025-09-01,,,49.31,Active
1133,137,Brinquedos,Item Distinctio 10,2024-12-30,2025-01-03,,276.16,Sold
1134,459,Roupas,Item Laboriosam 49,2025-08-29,2025-09-11,,415.84,Sold
1135,366,Móveis,Item At 50,2025-09-18,2025-11-07,,387.9,Sold
1136,127,Esportes,Item Ex 5,2025-08-01,,,107.6,Active
1137,267,Esportes,Item Quas 27,2025-11-22,,2025-12-05,241.68,Deleted
1138,480,Roupas,Item Iusto 21,2025-10-07,,2025-11-16,318.29,Deleted
1139,480,Livros,Item Magnam 67,2025-10-29,2025-12-16,,69.85,Sold
1140,327,Roupas,Item Commodi 26,2025-08-15,,,186.61,Active
1141,342,Móveis,Item Saepe 15,2025-03-11,2025-05-06,,125.62,Sold
1142,167,Eletrônicos,Item Dolorem 22,2025-12-10,,,399.25,Active
1143,203,Móveis,Item Iste 2,2025-04-20,,2025-05-06,484.73,Deleted
1144,244,Esportes,Item Nihil 77,2025-09-18,,2025-12-16,85.95,Deleted
1145,81,Brinquedos,Item Doloribus 12,2025-11-26,2025-12-12,,346.11,Sold
1146,477,Esportes,Item Ipsa 8,2025-12-08,,,39.29,Active
1147,360,Livros,Item Harum 14,2025-04-21,,2025-05-11,71.66,Deleted
1148,286,Esportes,Item Tempore 97,2025-06-22,2025-07-13,,180.19,Sold
1149,376,Móveis,Item Veniam 3,2025-03-22,,,347.73,Active
1150,371,Móveis,Item Amet 33,2025-04-17,,,450.34,Active
1151,362,Brinquedos,Item Eos 72,2025-05-09,,,154.41,Active
1152,98,Livros,Item Aliquam 24,2025-05-19,,2025-07-21,276.37,Deleted
1153,375,Brinquedos,Item Odio 36,2025-10-18,,,435.15,Active
1154,83,Eletrônicos,Item Tenetur 68,2025-04-11,,2025-06-21,85.96,Deleted
1155,420,Roupas,Item Doloribus 70,2025-01-04,,,189.89,Active
1156,327,Livros,Item Architecto 49,2025-05-10,2025-06-29,,369.49,Sold
1157,439,Roupas,Item Laudantium 100,2025-03-01,2025-04-10,,313.9,Sold
1158,370,Eletrônicos,Item Dolorem 85,2025-01-26,,,483.91,Active
1159,98,Livros,Item Dignissimos 88,2025-09-26,,,253.8,Active
1160,314,Roupas,Item Vero 42,2025-10-27,,2025-11-16,210.8,Deleted
1161,57,Eletrônicos,Item Magni 67,2025-10-23,,,332.86,Active
1162,481,Móveis,Item Perferendis 23,2025-01-03,2025-02-26,,438.01,Sold
1163,249,Móveis,Item Laudantium 13,2025-10-25,2025-11-01,,25.59,Sold
1164,337,Brinquedos,Item Aspernatur 68,2025-12-17,,2026-02-05,315.75,Deleted
1165,26,Roupas,Item Sunt 29,2025-07-28,,2025-08-30,306.92,Deleted
1166,477,Móveis,Item Dolorum 84,2025-05-20,2025-05-21,,250.79,Sold
1167,411,Esportes,Item Expedita 8,2025-09-15,2025-10-15,,186.85,Sold
1168,421,Roupas,Item Accusamus 91,2025-10-14,,2025-12-07,38.57,Deleted
1169,271,Eletrônicos,Item Eum 94,2025-04-14,,2025-05-19,44.49,Deleted
1170,40,Móveis,Item Consequatur 67,2025-10-06,,,57.59,Active
1171,273,Brinquedos,Item Fuga 25,2025-06-28,,2025-07-28,104.63,Deleted
1172,292,Esportes,Item Expedita 23,2025-06-02,,2025-07-04,283.63,Deleted
1173,383,Eletrônicos,Item Porro 99,2025-05-21,,2025-07-14,322.93,Deleted
1174,346,Brinquedos,Item Exercitationem 90,2025-03-12,,,335.97,Active
1175,406,Móveis,Item Expedita 71,2025-02-07,2025-02-18,,206.76,Sold
1176,337,Móveis,Item Totam 69,2025-11-24,,,499.23,Active
1177,478,Roupas,Item Error 41,2025-08-24,,,279.54,Active
1178,433,Roupas,Item Natus 53,2025-03-14,,,384.45,Active
1179,423,Esportes,Item Ut 42,2025-04-23,,,308.12,Active
1180,110,Brinquedos,Item Possimus 99,2025-08-02,,2025-10-11,279.62,Deleted
1181,185,Brinquedos,Item Unde 58,2025-09-28,,2025-10-31,480.31,Deleted
1182,18,Roupas,Item Debitis 77,2024-12-26,2025-02-11,,17.99,Sold
1183,155,Eletrônicos,Item Voluptatum 39,2025-07-08,2025-09-03,,492.35,Sold
1184,162,Eletrônicos,Item Non 99,2025-08-26,2025-10-20,,412.75,Sold
1185,471,Livros,Item Illum 66,2025-09-08,,2025-10-14,282.6,Deleted
1186,49,Eletrônicos,Item Animi 59,2025-11-22,,2025-12-12,184.27,Deleted
1187,188,Livros,Item A 32,2025-04-30,2025-05-17,,124.17,Sold
1188,48,Livros,Item Exercitationem 52,2025-03-26,,,288.84,Active
1189,40,Esportes,Item Repudiandae 42,2025-01-03,2025-02-19,,398.52,Sold
1190,423,Esportes,Item Eius 90,2025-06-11,2025-07-13,,292.35,Sold
1191,329,Roupas,Item Delectus 5,2025-05-14,2025-06-22,,368.09,Sold
1192,41,Eletrônicos,Item Quaerat 99,2024-12-26,,2025-02-13,173.85,Deleted
1193,214,Eletrônicos,Item Provident 99,2025-11-11,,,121.09,Active
1194,476,Eletrônicos,Item Dicta 82,2025-08-23,,2025-11-09,390.94,Deleted
1195,28,Roupas,Item Harum 68,2025-07-15,,,30.18,Active
1196,77,Roupas,Item A 65,2025-01-28,,2025-04-11,351.91,Deleted
1197,345,Esportes,Item Dicta 51,2025-10-17,2025-10-21,,485.81,Sold
1198,259,Eletrônicos,Item Ullam 29,2024-12-31,,2025-03-15,221.65,Deleted
1199,76,Móveis,Item Adipisci 44,2025-11-10,,,50.45,Active
1200,281,Brinquedos,Item Dicta 34,2025-09-13,,2025-09-20,51.69,Deleted
1201,397,Esportes,Item Unde 17,2025-02-15,,2025-04-12,383.4,Deleted
1202,287,Móveis,Item Blanditiis 63,2025-04-21,,,203.71,Active
1203,288,Livros,Item Delectus 95,2025-01-24,,2025-02-19,266.88,Deleted
1204,137,Brinquedos,Item Delectus 42,2025-10-23,2025-10-28,,345.52,Sold
1205,58,Esportes,Item Beatae 53,2025-03-17,,2025-03-29,217.53,Deleted
1206,98,Roupas,Item Impedit 45,2025-09-18,,,301.0,Active
1207,157,Móveis,Item Quo 45,2025-04-13,2025-06-02,,311.95,Sold
1208,320,Móveis,Item Tempora 57,2025-10-09,,,31.99,Active
1209,351,Roupas,Item Ipsa 20,2025-03-15,2025-03-28,,381.29,Sold
1210,379,Eletrônicos,Item Enim 32,2025-04-13,2025-04-21,,474.98,Sold
1211,427,Roupas,Item Odio 2,2025-02-16,2025-04-13,,178.2,Sold
1212,231,Brinquedos,Item Explicabo 3,2025-03-30,2025-04-19,,172.62,Sold
1213,109,Móveis,Item Commodi 70,2025-08-15,,2025-10-23,266.4,Deleted
1214,281,Brinquedos,Item Beatae 80,2025-05-24,,,367.66,Active
1215,193,Livros,Item Quasi 85,2025-12-22,2025-12-23,,268.13,Sold
1216,88,Eletrônicos,Item Aperiam 37,2025-06-04,,,108.34,Active
1217,139,Eletrônicos,Item Modi 60,2025-03-04,,2025-05-23,330.83,Deleted
1218,199,Esportes,Item Suscipit 35,2025-09-03,2025-09-08,,334.86,Sold
1219,443,Eletrônicos,Item Placeat 3,2025-03-07,,2025-04-23,153.32,Deleted
1220,119,Brinquedos,Item Deserunt 66,2025-03-13,,2025-05-02,488.54,Deleted
1221,162,Brinquedos,Item Molestias 77,2024-12-29,2025-02-25,,270.46,Sold
1222,257,Brinquedos,Item Delectus 72,2025-10-01,2025-10-14,,463.91,Sold
1223,127,Livros,Item Tenetur 40,2025-08-24,2025-08-27,,173.45,Sold
1224,382,Móveis,Item Minima 3,2025-05-20,,,179.92,Active
1225,182,Esportes,Item Possimus 39,2025-10-02,,,125.74,Active
1226,416,Eletrônicos,Item Corporis 81,2025-03-11,,2025-04-16,136.26,Deleted
1227,456,Eletrônicos,Item Doloremque 72,2025-01-18,,,475.07,Active
1228,175,Brinquedos,Item Ullam 85,2025-09-22,2025-10-02,,77.26,Sold
1229,267,Esportes,Item Expedita 79,2025-02-17,,2025-04-07,437.62,Deleted
1230,214,Móveis,Item Nemo 74,2025-12-15,,2026-01-14,84.85,Deleted
1231,466,Livros,Item Beatae 43,2025-03-25,,,230.09,Active
1232,335,Móveis,Item Vitae 75,2024-12-27,2025-01-10,,275.26,Sold
1233,71,Roupas,Item Repellendus 89,2025-07-16,2025-09-10,,355.52,Sold
1234,221,Móveis,Item Soluta 84,2025-07-11,,2025-07-29,467.18,Deleted
1235,35,Livros,Item Totam 69,2025-01-01,2025-01-22,,474.81,Sold
1236,163,Móveis,Item Atque 94,2024-12-24,2025-01-05,,24.45,Sold
1237,451,Brinquedos,Item Corrupti 53,2025-06-18,,,158.64,Active
1238,478,Esportes,Item Ab 36,2025-08-19,,2025-11-09,84.46,Deleted
1239,68,Móveis,Item Ratione 4,2025-05-27,2025-06-03,,383.6,Sold
1240,137,Livros,Item Nisi 73,2025-02-15,,2025-05-05,310.06,Deleted
1241,119,Esportes,Item Eos 4,2025-02-02,,2025-03-04,186.04,Deleted
1242,69,Livros,Item Ipsam 78,2025-05-30,,2025-07-31,239.69,Deleted
1243,95,Brinquedos,Item Adipisci 63,2025-01-10,,2025-02-27,242.18,Deleted
1244,116,Eletrônicos,Item Repellendus 53,2025-10-07,2025-10-20,,384.62,Sold
1245,139,Brinquedos,Item Quos 29,2025-09-12,2025-11-11,,373.76,Sold
1246,34,Móveis,Item Perspiciatis 57,2025-12-21,2025-12-23,,434.89,Sold
1247,353,Roupas,Item Placeat 59,2025-05-20,,,444.92,Active
1248,208,Eletrônicos,Item Temporibus 78,2025-09-01,,,370.31,Active
1249,369,Roupas,Item Fugit 51,2025-08-31,,,309.64,Active
1250,305,Livros,Item A 68,2025-03-12,,2025-05-25,324.28,Deleted
1251,267,Eletrônicos,Item Corporis 58,2025-12-03,,2025-12-08,233.88,Deleted
1252,266,Livros,Item Explicabo 51,2025-12-21,2025-12-23,,492.08,Sold
1253,199,Livros,Item Repellendus 98,2025-05-07,2025-06-12,,319.02,Sold
1254,150,Brinquedos,Item Ducimus 51,2025-08-18,2025-08-31,,443.35,Sold
1255,237,Móveis,Item Perspiciatis 55,2025-06-16,,,154.27,Active
1256,265,Móveis,Item Fugit 60,2025-08-16,2025-09-30,,416.65,Sold
1257,47,Esportes,Item Praesentium 65,2025-06-01,,,65.45,Active
1258,280,Móveis,Item A 51,2025-05-17,,2025-08-15,212.64,Deleted
1259,13,Móveis,Item Perspiciatis 59,2025-07-01,,,299.25,Active
1260,452,Brinquedos,Item Sapiente 12,2025-08-12,,2025-09-07,132.54,Deleted
1261,465,Esportes,Item Nobis 21,2025-04-13,,2025-07-06,362.0,Deleted
1262,59,Esportes,Item Porro 58,2024-12-29,2025-01-04,,320.7,Sold
1263,363,Brinquedos,Item Eos 94,2025-02-12,2025-03-18,,397.62,Sold
1264,487,Móveis,Item Totam 49,2025-01-02,,2025-03-22,279.67,Deleted
1265,88,Roupas,Item Aliquid 73,2025-07-27,2025-09-15,,436.94,Sold
1266,445,Móveis,Item Impedit 23,2025-04-24,2025-05-05,,386.89,Sold
1267,158,Roupas,Item Et 94,2025-07-06,2025-08-02,,386.63,Sold
1268,148,Esportes,Item Cupiditate 24,2025-01-13,,,67.6,Active
1269,2,Livros,Item Harum 98,2025-04-09,2025-04-22,,134.02,Sold
1270,255,Brinquedos,Item Impedit 70,2025-04-08,,,405.65,Active
1271,122,Móveis,Item Possimus 76,2025-06-12,,2025-08-15,333.14,Deleted
1272,210,Brinquedos,Item Expedita 11,2025-06-16,,,304.6,Active
1273,452,Livros,Item Nulla 36,2025-10-29,2025-11-14,,313.69,Sold
1274,26,Móveis,Item Optio 19,2025-08-14,,2025-09-10,36.98,Deleted
1275,19,Móveis,Item Et 5,2025-11-20,,,336.83,Active
1276,170,Eletrônicos,Item Reprehenderit 7,2025-02-03,,2025-03-14,63.35,Deleted
1277,345,Roupas,Item Placeat 79,2025-07-09,2025-07-20,,333.85,Sold
1278,294,Livros,Item Adipisci 23,2025-07-12,,2025-09-27,483.48,Deleted
1279,185,Eletrônicos,Item Aspernatur 12,2025-03-28,,2025-06-11,386.57,Deleted
1280,189,Brinquedos,Item Itaque 9,2025-08-09,,,381.64,Active
1281,150,Brinquedos,Item Culpa 18,2025-12-14,,2025-12-23,69.79,Deleted
1282,169,Livros,Item Quidem 53,2025-09-07,,,267.08,Active
1283,314,Eletrônicos,Item Laudantium 14,2025-08-10,,2025-09-06,289.97,Deleted
1284,45,Brinquedos,Item Aspernatur 93,2025-12-10,,2026-02-16,347.44,Deleted
1285,219,Livros,Item Omnis 41,2025-06-18,,2025-07-25,137.23,Deleted
1286,182,Móveis,Item Ut 79,2025-01-10,,2025-03-31,285.69,Deleted
1287,255,Brinquedos,Item Ratione 24,2025-08-19,,2025-11-08,443.0,Deleted
1288,149,Móveis,Item Culpa 1,2025-10-22,2025-12-07,,67.92,Sold
1289,321,Eletrônicos,Item Corrupti 95,2025-12-13,,,425.55,Active
1290,212,Eletrônicos,Item Quam 43,2025-06-01,,2025-07-25,181.33,Deleted
1291,6,Esportes,Item Soluta 26,2025-04-13,,2025-05-11,348.11,Deleted
1292,405,Eletrônicos,Item Corrupti 40,2025-07-31,,,157.14,Active
1293,393,Eletrônicos,Item Aspernatur 15,2025-01-16,,2025-02-27,346.06,Deleted
1294,203,Esportes,Item Non 73,2025-01-08,,,311.84,Active
1295,90,Móveis,Item Vitae 43,2025-10-13,2025-12-06,,418.57,Sold
1296,470,Brinquedos,Item Repudiandae 5,2025-07-25,,2025-09-25,326.37,Deleted
1297,80,Esportes,Item Quas 59,2025-09-19,,,447.11,Active
1298,237,Brinquedos,Item Cumque 96,2025-02-23,,2025-04-07,37.45,Deleted
1299,290,Esportes,Item Tenetur 87,2025-07-05,,2025-08-13,164.6,Deleted
1300,107,Livros,Item Autem 88,2025-07-15,,2025-07-18,172.54,Deleted
1301,34,Móveis,Item Iste 36,2025-01-11,,,421.96,Active
1302,193,Esportes,Item Voluptatibus 69,2025-01-26,,,422.78,Active
1303,200,Móveis,Item Laudantium 77,2025-04-01,,2025-06-18,67.25,Deleted
1304,362,Roupas,Item Rerum 91,2025-08-14,,,25.5,Active
1305,45,Brinquedos,Item Occaecati 31,2025-12-14,,,192.08,Active
1306,111,Livros,Item Unde 39,2025-04-12,,,95.76,Active
1307,402,Eletrônicos,Item Et 100,2025-05-28,,,109.03,Active
1308,260,Eletrônicos,Item Voluptates 62,2025-08-08,2025-09-06,,453.43,Sold
1309,175,Brinquedos,Item Fugit 94,2025-01-03,2025-01-16,,438.2,Sold
1310,398,Roupas,Item A 19,2025-09-07,,,387.05,Active
1311,481,Livros,Item Sit 87,2025-08-13,2025-10-05,,496.43,Sold
1312,19,Brinquedos,Item Quas 50,2025-09-13,2025-10-30,,359.7,Sold
1313,3,Roupas,Item Tempora 6,2025-06-22,,2025-07-07,346.66,Deleted
1314,171,Brinquedos,Item Eveniet 6,2025-10-25,,2025-11-06,60.52,Deleted
1315,12,Livros,Item Corrupti 98,2025-09-04,,2025-10-14,162.95,Deleted
1316,103,Móveis,Item Deleniti 37,2025-04-22,2025-05-13,,145.56,Sold
1317,396,Brinquedos,Item Libero 86,2025-05-25,,,67.65,Active
1318,141,Eletrônicos,Item Ipsam 2,2025-01-21,2025-02-01,,479.57,Sold
1319,53,Móveis,Item Eum 70,2025-01-14,,2025-03-21,181.66,Deleted
1320,139,Móveis,Item At 91,2025-05-20,,,403.96,Active
1321,88,Eletrônicos,Item Sequi 40,2025-06-08,,2025-07-10,310.5,Deleted
1322,277,Brinquedos,Item Amet 7,2025-11-04,,,73.74,Active
1323,463,Esportes,Item Mollitia 7,2025-04-12,,,61.9,Active
1324,219,Brinquedos,Item Dicta 23,2025-04-17,2025-04-23,,355.29,Sold
1325,429,Esportes,Item Velit 90,2025-03-12,,2025-06-01,228.46,Deleted
1326,160,Roupas,Item Magnam 26,2025-09-22,,,359.32,Active
1327,41,Brinquedos,Item Ea 73,2025-05-25,,2025-08-02,74.58,Deleted
1328,50,Brinquedos,Item Aspernatur 40,2025-08-04,,2025-10-03,345.39,Deleted
1329,241,Móveis,Item Dolorum 29,2025-03-27,,2025-05-26,80.42,Deleted
1330,468,Roupas,Item Vitae 51,2025-10-21,,2025-11-24,99.84,Deleted
1331,404,Roupas,Item Mollitia 59,2025-08-23,,2025-10-05,248.88,Deleted
1332,58,Roupas,Item Quam 62,2025-02-21,2025-03-24,,236.01,Sold
1333,394,Roupas,Item Placeat 78,2025-06-22,2025-07-11,,291.59,Sold
1334,208,Esportes,Item Fugiat 14,2025-10-17,,2025-10-31,169.68,Deleted
1335,406,Roupas,Item Dolorum 69,2025-03-09,,2025-03-19,235.88,Deleted
1336,123,Livros,Item Amet 32,2024-12-26,,2025-02-17,278.5,Deleted
1337,197,Eletrônicos,Item Reiciendis 44,2025-08-07,,,112.04,Active
1338,221,Brinquedos,Item Voluptate 73,2025-06-23,,2025-09-07,395.79,Deleted
1339,121,Móveis,Item Numquam 85,2025-10-11,,2026-01-08,338.11,Deleted
1340,429,Brinquedos,Item Placeat 15,2024-12-23,,2025-03-07,300.16,Deleted
1341,167,Livros,Item Provident 13,2024-12-28,,,412.79,Active
1342,490,Brinquedos,Item Maxime 9,2025-05-16,2025-06-05,,303.15,Sold
1343,395,Brinquedos,Item Suscipit 42,2025-04-07,,2025-06-23,252.2,Deleted
1344,47,Móveis,Item Ipsum 18,2025-01-17,,2025-01-25,444.76,Deleted
1345,388,Móveis,Item Veniam 85,2025-08-13,,2025-08-14,83.12,Deleted
1346,200,Livros,Item Impedit 74,2025-06-20,,2025-07-28,229.11,Deleted
1347,450,Roupas,Item Ratione 39,2025-04-01,2025-05-15,,289.44,Sold
1348,471,Brinquedos,Item Quam 92,2025-09-12,,2025-10-21,491.46,Deleted
1349,46,Livros,Item Saepe 2,2025-03-13,,,309.63,Active
1350,434,Móveis,Item Quaerat 38,2025-01-10,,2025-03-03,40.58,Deleted
1351,1,Esportes,Item Quasi 72,2025-05-18,,2025-05-25,412.17,Deleted
1352,57,Roupas,Item Necessitatibus 4,2025-01-08,,,125.27,Active
1353,202,Esportes,Item Repudiandae 41,2025-08-28,,2025-11-12,358.77,Deleted
1354,196,Brinquedos,Item Nobis 70,2025-04-20,,,113.5,Active
1355,72,Móveis,Item Quia 72,2025-10-31,2025-12-01,,198.45,Sold
1356,431,Brinquedos,Item Odio 20,2025-05-05,,,151.35,Active
1357,69,Eletrônicos,Item Similique 10,2025-11-23,,2025-12-10,327.71,Deleted
1358,454,Brinquedos,Item Reiciendis 85,2025-02-17,2025-04-05,,224.0,Sold
1359,71,Esportes,Item Magni 54,2025-01-01,2025-01-07,,431.47,Sold
1360,477,Brinquedos,Item Dicta 80,2025-02-20,,2025-05-09,98.1,Deleted
1361,283,Brinquedos,Item Voluptatibus 50,2025-06-24,,2025-08-18,184.1,Deleted
1362,310,Eletrônicos,Item Sit 74,2025-02-12,2025-03-12,,254.1,Sold
1363,365,Livros,Item Doloribus 35,2024-12-26,,2025-01-26,211.31,Deleted
1364,188,Eletrônicos,Item Alias 5,2025-02-21,,2025-05-06,288.39,Deleted
1365,58,Livros,Item Deserunt 62,2025-01-11,,2025-02-28,481.25,Deleted
1366,374,Esportes,Item Occaecati 68,2025-03-31,2025-04-10,,491.95,Sold
1367,239,Livros,Item Soluta 11,2025-12-01,,,266.44,Active
1368,126,Brinquedos,Item Nulla 81,2025-07-24,,2025-08-05,373.43,Deleted
1369,351,Esportes,Item Beatae 70,2025-04-17,,2025-04-27,401.07,Deleted
1370,314,Eletrônicos,Item Debitis 44,2025-08-10,,,272.17,Active
1371,233,Livros,Item Architecto 61,2025-04-12,2025-05-13,,291.24,Sold
1372,216,Roupas,Item Hic 38,2025-07-28,,,151.71,Active
1373,473,Livros,Item Perferendis 96,2025-10-22,2025-12-06,,158.99,Sold
1374,32,Esportes,Item Magni 61,2025-05-01,,2025-06-04,293.29,Deleted
1375,337,Roupas,Item Mollitia 95,2025-11-14,,2025-11-21,315.92,Deleted
1376,249,Eletrônicos,Item Corporis 17,2025-11-07,,,257.74,Active
1377,130,Móveis,Item Minus 79,2025-10-11,,,147.68,Active
1378,8,Esportes,Item Tenetur 15,2025-06-27,,,305.87,Active
1379,338,Brinquedos,Item Eos 48,2025-01-21,,2025-02-10,405.84,Deleted
1380,401,Esportes,Item Architecto 31,2025-10-13,,,247.61,Active
1381,176,Eletrônicos,Item Iusto 19,2025-01-13,,2025-01-18,301.82,Deleted
1382,386,Brinquedos,Item Eligendi 99,2025-12-19,2025-12-23,,197.75,Sold
1383,372,Esportes,Item Exercitationem 22,2025-07-20,,2025-09-15,113.32,Deleted
1384,28,Esportes,Item Omnis 34,2025-11-12,,2025-12-27,380.19,Deleted
1385,86,Brinquedos,Item Consequatur 52,2025-11-05,2025-11-09,,243.35,Sold
1386,383,Livros,Item Explicabo 30,2025-07-19,,,196.1,Active
1387,243,Roupas,Item Numquam 19,2025-09-28,,2025-11-17,269.92,Deleted
1388,7,Roupas,Item Modi 58,2025-09-01,,,197.18,Active
1389,493,Livros,Item Maiores 88,2025-03-19,,,478.38,Active
1390,273,Esportes,Item Officiis 46,2025-04-24,2025-06-22,,478.53,Sold
1391,313,Esportes,Item Odio 35,2025-02-28,,,174.13,Active
1392,411,Eletrônicos,Item Ipsa 33,2025-11-21,,,330.63,Active
1393,237,Esportes,Item Ullam 96,2025-11-28,,,128.48,Active
1394,395,Móveis,Item Excepturi 67,2025-05-17,,2025-08-01,175.33,Deleted
1395,161,Livros,Item Iusto 2,2025-01-05,,2025-01-29,339.67,Deleted
1396,211,Eletrônicos,Item Rerum 68,2025-07-31,2025-08-01,,60.91,Sold
